seed,method,heldout_nll,heldout_latent_mse,heldout_early_nll,heldout_late_nll
39128,oracle_factorial_imm,0.7708323965073827,0.0543804662908531,0.9675510469540852,0.6864435244145959
39128,seen_mode_imm,0.8905060579707395,0.07167163789646919,1.1224574654145456,0.7949460329129042
39128,selected_fixed,1.0767719418426207,0.08244271820362803,1.1940340772813047,0.9790836180991768
39129,clamp_h,0.8670240221978163,0.0633564841176175,1.2071857719381862,0.8306592718298419
39129,clamp_q,0.8901110433741329,0.07458400306428917,1.316696817709658,0.7984403185115063
39129,clamp_r,0.9898940437711543,0.08941630350273963,1.2162040245132562,0.9504818703076788
39129,factorized,0.8490180368122469,0.0637151048201403,1.1802230034585832,0.8155244634883523
39129,oracle_dynamic,0.7349971153938337,0.05142461951220404,0.8001765756618705,0.7544048604139237
39129,oracle_factorial_imm,0.7816217862590171,0.056249444717715216,0.98598750017151,0.7637254722953698
39129,seen_mode_imm,0.9305567463976705,0.07381933295685064,1.1422022131901828,0.8784853210481062
39129,selected_fixed,1.1501455462399235,0.08065101993293088,1.2311318947240375,1.1803344524300825
